,Unnamed: 0.1,Unnamed: 0,name,category,price,reference_price,reference_unit,insert_date,category_id
898,898.0,898.0,Muesli Crunchy Hacendado sin azúcares añadidos,Cereales_y_galletas_Cereales,1.65,3.3,kg,2023-01-19,78
899,899.0,899.0,Cereales copos de trigo integral y arroz Hacendado bañados en chocolate con leche,Cereales_y_galletas_Cereales,2.4,6.4,kg,2023-01-19,78
900,900.0,900.0,"Cereales copos de trigo, arroz y cebada integral Hacendado con chocolate",Cereales_y_galletas_Cereales,1.85,4.112,kg,2023-01-19,78
901,901.0,901.0,Cereales copos de arroz y trigo integral Classic Hacendado,Cereales_y_galletas_Cereales,1.45,2.9,kg,2023-01-19,78
902,902.0,902.0,Muesli Crunchy Hacendado,Cereales_y_galletas_Cereales,1.35,2.7,kg,2023-01-19,78
903,903.0,903.0,Cereales de trigo entero integral Weetabix,Cereales_y_galletas_Cereales,2.85,6.628,kg,2023-01-19,78
904,904.0,904.0,Muesli Crunchy Hacendado con fruta,Cereales_y_galletas_Cereales,1.65,3.3,kg,2023-01-19,78
905,905.0,905.0,Avena molida Hacendado,Cereales_y_galletas_Cereales,1.11,2.22,kg,2023-01-19,78
906,906.0,906.0,Cereales All-Bran Kellogg's con chocolate,Cereales_y_galletas_Cereales,3.0,8.0,kg,2023-01-19,78
907,907.0,907.0,Cereales y semillas granola Hacendado con frutos secos,Cereales_y_galletas_Cereales,2.4,6.0,kg,2023-01-19,78
908,908.0,908.0,Cereales con salvado de trigo Fibra Sticks Hacendado,Cereales_y_galletas_Cereales,1.8,3.6,kg,2023-01-19,78
909,909.0,909.0,Muesli Hacendado con frutas,Cereales_y_galletas_Cereales,2.35,2.35,kg,2023-01-19,78
910,910.0,910.0,Muesli Hacendado 50% frutas y frutos secos,Cereales_y_galletas_Cereales,1.95,3.9,kg,2023-01-19,78
911,911.0,911.0,Salvado de trigo integral Hacendado,Cereales_y_galletas_Cereales,1.35,5.4,kg,2023-01-19,78
912,912.0,912.0,"Muesli Hacendado con quinoa, chía y chocolate negro",Cereales_y_galletas_Cereales,2.3,5.75,kg,2023-01-19,78
913,913.0,913.0,Cereales Cereal Mix Hacendado 0% azúcares añadidos,Cereales_y_galletas_Cereales,2.7,7.2,kg,2023-01-19,78
914,914.0,914.0,Cereales Avena Crunchy Hacendado,Cereales_y_galletas_Cereales,2.05,5.125,kg,2023-01-19,78
915,915.0,915.0,Cereales con salvado de trigo Fruta y Fibra Hacendado,Cereales_y_galletas_Cereales,2.35,5.223,kg,2023-01-19,78
916,916.0,916.0,Barritas de cereales Hacendado chocolate con leche,Cereales_y_galletas_Cereales,1.3,10.834,kg,2023-01-19,78
917,917.0,917.0,Barritas de cereales Hacendado con chocolate blanco,Cereales_y_galletas_Cereales,1.2,8.696,kg,2023-01-19,78
918,918.0,918.0,Barritas de cereales muesli Hacendado con chocolate,Cereales_y_galletas_Cereales,1.15,8.334,kg,2023-01-19,78
919,919.0,919.0,Barritas de sésamo Schock's,Cereales_y_galletas_Cereales,1.25,16.667,kg,2023-01-19,78
920,920.0,920.0,Barritas de cereales muesli Hacendado frutos secos,Cereales_y_galletas_Cereales,1.0,6.667,kg,2023-01-19,78
921,921.0,921.0,"Barritas de cereales Hacendado con avena, chocolate negro y naranja",Cereales_y_galletas_Cereales,1.2,7.143,kg,2023-01-19,78
922,922.0,922.0,Barritas de cereales Hacendado con arándanos,Cereales_y_galletas_Cereales,1.45,12.084,kg,2023-01-19,78
923,923.0,923.0,Barritas Sustitutivo de comida Belladieta sabor avena y chocolate con leche,Cereales_y_galletas_Cereales,3.1,25.834,kg,2023-01-19,78
924,924.0,924.0,Barritas de frutos secos Hacendado,Cereales_y_galletas_Cereales,1.95,16.25,kg,2023-01-19,78
925,925.0,925.0,Barritas con proteínas Enervit Sport sabor coco y chocolate,Cereales_y_galletas_Cereales,3.15,26.25,kg,2023-01-19,78
926,926.0,926.0,Barritas Sustitutivo de comida Belladieta sabor chocolate negro,Cereales_y_galletas_Cereales,3.1,25.834,kg,2023-01-19,78
927,927.0,927.0,Barritas de cereales muesli Hacendado con albaricoque,Cereales_y_galletas_Cereales,1.05,7.0,kg,2023-01-19,78
928,928.0,928.0,Snack con proteínas Belladieta sabor coco y chocolate negro,Cereales_y_galletas_Cereales,2.6,32.099,kg,2023-01-19,78
929,929.0,929.0,Barrita con proteínas Enervit Sport sabor chocolate negro,Cereales_y_galletas_Cereales,4.9,27.223,kg,2023-01-19,78
930,930.0,930.0,Galletas María dorada Hacendado,Cereales_y_galletas_Galletas,1.7,2.125,kg,2023-01-19,80
931,931.0,931.0,Galletas Dinosaurus con cereales,Cereales_y_galletas_Galletas,3.5,8.516,kg,2023-01-19,80
932,932.0,932.0,Galletas Divertidas con cereales Hacendado,Cereales_y_galletas_Galletas,2.15,5.232,kg,2023-01-19,80
933,933.0,933.0,Galletas tostadas Tosta Rica,Cereales_y_galletas_Galletas,3.0,5.264,kg,2023-01-19,80
934,934.0,934.0,Galletas tostadas Animadas Hacendado,Cereales_y_galletas_Galletas,1.8,3.0,kg,2023-01-19,80
935,935.0,935.0,Galletas Relieve Hacendado,Cereales_y_galletas_Galletas,1.6,2.481,kg,2023-01-19,80
936,936.0,936.0,Galletas María dorada Hacendado 0% azúcares añadidos,Cereales_y_galletas_Galletas,1.55,3.875,kg,2023-01-19,80
937,937.0,937.0,Galletas María Fontaneda,Cereales_y_galletas_Galletas,2.95,3.688,kg,2023-01-19,80
938,938.0,938.0,Galletas María sin gluten y sin lactosa Hacendado,Cereales_y_galletas_Galletas,1.55,7.561,kg,2023-01-19,80
939,939.0,939.0,Galletas tradicionales Hacendado,Cereales_y_galletas_Galletas,2.2,3.667,kg,2023-01-19,80
940,940.0,940.0,Galletas María Hacendado,Cereales_y_galletas_Galletas,1.7,2.125,kg,2023-01-19,80
941,941.0,941.0,Galletas tostadas Hacendado,Cereales_y_galletas_Galletas,1.7,2.125,kg,2023-01-19,80
942,942.0,942.0,Galletas canela Hacendado,Cereales_y_galletas_Galletas,1.7,3.4,kg,2023-01-19,80
943,943.0,943.0,Galletas con huevo y leche Hacendado,Cereales_y_galletas_Galletas,1.6,4.572,kg,2023-01-19,80
944,944.0,944.0,Galletas Digestive Hacendado,Cereales_y_galletas_Galletas,1.8,2.25,kg,2023-01-19,80
945,945.0,945.0,Galletas Digestive avena Hacendado,Cereales_y_galletas_Galletas,1.25,2.942,kg,2023-01-19,80
946,946.0,946.0,Galletas Digestive 0% azúcares añadidos Hacendado,Cereales_y_galletas_Galletas,1.45,3.625,kg,2023-01-19,80
947,947.0,947.0,Galletas Cereales & fibra Hacendado,Cereales_y_galletas_Galletas,1.3,4.562,kg,2023-01-19,80
948,948.0,948.0,Galletas de espelta Hacendado 0% azúcares añadidos,Cereales_y_galletas_Galletas,1.3,6.5,kg,2023-01-19,80
949,949.0,949.0,Galletas Digestive fibra 23% Hacendado,Cereales_y_galletas_Galletas,1.7,4.25,kg,2023-01-19,80
950,950.0,950.0,Galletas María Integral Hacendado,Cereales_y_galletas_Galletas,1.7,2.125,kg,2023-01-19,80
951,951.0,951.0,Galletas Digestive avena Hacendado,Cereales_y_galletas_Galletas,1.85,4.818,kg,2023-01-19,80
952,952.0,952.0,Galletas Cookies Hacendado,Cereales_y_galletas_Galletas,1.0,4.445,kg,2023-01-19,80
953,953.0,953.0,Galletas rebuenas Hacendado rellenas de chocolate,Cereales_y_galletas_Galletas,1.3,2.6,kg,2023-01-19,80
954,954.0,954.0,Yogur griego natural azucarado Hacendado,Postres_y_yogures_Yogures_griegos,1.5,2.0,kg,2023-01-19,109
955,955.0,955.0,Yogur griego natural Hacendado,Postres_y_yogures_Yogures_griegos,1.45,1.934,kg,2023-01-19,109
956,956.0,956.0,Yogur griego stracciatella Hacendado,Postres_y_yogures_Yogures_griegos,1.9,2.534,kg,2023-01-19,109
957,957.0,957.0,Yogur griego sabor fresa Hacendado sin trozos,Postres_y_yogures_Yogures_griegos,1.85,2.467,kg,2023-01-19,109
958,958.0,958.0,Yogur griego natural Hacendado,Postres_y_yogures_Yogures_griegos,2.45,2.45,kg,2023-01-19,109
959,959.0,959.0,Yogur griego con fresa Hacendado,Postres_y_yogures_Yogures_griegos,1.7,3.4,kg,2023-01-19,109
960,960.0,960.0,Yogur griego natural Hacendado con azúcar de caña,Postres_y_yogures_Yogures_griegos,2.45,2.45,kg,2023-01-19,109
961,961.0,961.0,Yogur griego con mango Hacendado,Postres_y_yogures_Yogures_griegos,1.7,3.4,kg,2023-01-19,109
962,962.0,962.0,Yogur griego ligero natural Hacendado 2% m.g,Postres_y_yogures_Yogures_griegos,2.45,2.45,kg,2023-01-19,109
963,963.0,963.0,Yogur griego sabor limón Hacendado,Postres_y_yogures_Yogures_griegos,1.85,2.467,kg,2023-01-19,109
964,964.0,964.0,Perejil Hacendado,"Aceite,_especias_y_salsas_Especias",0.75,5.358,100 g,2023-01-19,115
965,965.0,965.0,Hoja de laurel Hacendado,"Aceite,_especias_y_salsas_Especias",0.8,6.667,100 g,2023-01-19,115
966,966.0,966.0,Hierbas provenzales Hacendado,"Aceite,_especias_y_salsas_Especias",1.1,4.4,100 g,2023-01-19,115
967,967.0,967.0,Albahaca Hacendado,"Aceite,_especias_y_salsas_Especias",1.25,6.25,100 g,2023-01-19,115
968,968.0,968.0,Romero Hacendado,"Aceite,_especias_y_salsas_Especias",1.3,3.25,100 g,2023-01-19,115
969,969.0,969.0,Tomillo Hacendado,"Aceite,_especias_y_salsas_Especias",1.05,3.75,100 g,2023-01-19,115
970,970.0,970.0,Eneldo hojas Hacendado,"Aceite,_especias_y_salsas_Especias",1.85,8.41,100 g,2023-01-19,115
971,971.0,971.0,Cilantro Hacendado,"Aceite,_especias_y_salsas_Especias",1.85,15.417,100 g,2023-01-19,115
972,972.0,972.0,Ajo y Perejil Hacendado,"Aceite,_especias_y_salsas_Especias",1.3,17.568,kg,2023-01-19,115
973,973.0,973.0,Colorante alimentario Hacendado,"Aceite,_especias_y_salsas_Especias",0.85,10.0,kg,2023-01-19,115
974,974.0,974.0,Pimentón dulce Hacendado,"Aceite,_especias_y_salsas_Especias",0.9,16.072,kg,2023-01-19,115
975,975.0,975.0,Pimentón dulce de la Vera Hacendado,"Aceite,_especias_y_salsas_Especias",1.55,20.667,kg,2023-01-19,115
976,976.0,976.0,Azafrán molido Hacendado,"Aceite,_especias_y_salsas_Especias",1.75,437.5,100 g,2023-01-19,115
977,977.0,977.0,Azafrán hebra Hacendado,"Aceite,_especias_y_salsas_Especias",1.7,459.46,100 g,2023-01-19,115
978,978.0,978.0,Pimentón picante Hacendado,"Aceite,_especias_y_salsas_Especias",1.35,22.5,kg,2023-01-19,115
979,979.0,979.0,Pimentón picante de la Vera Hacendado,"Aceite,_especias_y_salsas_Especias",2.2,29.334,kg,2023-01-19,115
980,980.0,980.0,Pimienta negra molida Hacendado,"Aceite,_especias_y_salsas_Especias",1.0,14.286,kg,2023-01-19,115
981,981.0,981.0,Molinillo pimienta negra Hacendado,"Aceite,_especias_y_salsas_Especias",1.65,25.385,kg,2023-01-19,115
982,982.0,982.0,Pimienta negra en grano Hacendado,"Aceite,_especias_y_salsas_Especias",1.45,20.715,kg,2023-01-19,115
983,983.0,983.0,Molinillo mix pimientas Hacendado,"Aceite,_especias_y_salsas_Especias",1.8,36.0,kg,2023-01-19,115
984,984.0,984.0,Pimienta blanca molida Hacendado,"Aceite,_especias_y_salsas_Especias",2.15,30.715,kg,2023-01-19,115
985,985.0,985.0,Ajo granulado Hacendado,"Aceite,_especias_y_salsas_Especias",0.82,9.648,kg,2023-01-19,115
986,986.0,986.0,Piñones ibéricos Hacendado,"Aceite,_especias_y_salsas_Especias",5.29,105.8,kg,2023-01-19,115
987,987.0,987.0,Cebolla frita crujiente Hacendado,"Aceite,_especias_y_salsas_Especias",1.0,6.667,kg,2023-01-19,115
988,988.0,988.0,Canela molida Hacendado,"Aceite,_especias_y_salsas_Especias",0.95,18.27,kg,2023-01-19,115
989,989.0,989.0,Canela en rama Hacendado,"Aceite,_especias_y_salsas_Especias",1.35,7.5,100 g,2023-01-19,115
990,990.0,990.0,Comino molido Hacendado,"Aceite,_especias_y_salsas_Especias",1.0,17.242,kg,2023-01-19,115
991,991.0,991.0,Comino en grano Hacendado,"Aceite,_especias_y_salsas_Especias",1.95,34.822,kg,2023-01-19,115
992,992.0,992.0,Curry Hacendado,"Aceite,_especias_y_salsas_Especias",1.15,20.176,kg,2023-01-19,115
993,993.0,993.0,Nuez moscada molida Hacendado,"Aceite,_especias_y_salsas_Especias",1.65,28.449,kg,2023-01-19,115
994,994.0,994.0,Mayonesa Hacendado,"Aceite,_especias_y_salsas_Mayonesa,_ketchup_y_mostaza",1.35,2.7,L,2023-01-19,116
995,995.0,995.0,Mayonesa Hacendado,"Aceite,_especias_y_salsas_Mayonesa,_ketchup_y_mostaza",1.0,4.445,L,2023-01-19,116
996,996.0,996.0,Mayonesa Hacendado,"Aceite,_especias_y_salsas_Mayonesa,_ketchup_y_mostaza",1.5,3.261,L,2023-01-19,116
997,997.0,997.0,Mayonesa Hellmann's,"Aceite,_especias_y_salsas_Mayonesa,_ketchup_y_mostaza",2.95,6.211,L,2023-01-19,116
998,998.0,998.0,Mayonesa Hellmann's,"Aceite,_especias_y_salsas_Mayonesa,_ketchup_y_mostaza",1.6,7.112,L,2023-01-19,116
999,999.0,999.0,Salsa ligera Ligeresa,"Aceite,_especias_y_salsas_Mayonesa,_ketchup_y_mostaza",2.0,4.445,L,2023-01-19,116
1000,1000.0,1000.0,Salsa ligera Ligeresa,"Aceite,_especias_y_salsas_Mayonesa,_ketchup_y_mostaza",1.0,4.445,L,2023-01-19,116
1001,1001.0,1001.0,Salsa ligera Ligeresa,"Aceite,_especias_y_salsas_Mayonesa,_ketchup_y_mostaza",2.0,4.652,L,2023-01-19,116
1002,1002.0,1002.0,Mayonesa Ybarra,"Aceite,_especias_y_salsas_Mayonesa,_ketchup_y_mostaza",2.25,4.5,L,2023-01-19,116
1003,1003.0,1003.0,Mayonesa Musa,"Aceite,_especias_y_salsas_Mayonesa,_ketchup_y_mostaza",2.25,4.167,L,2023-01-19,116
1004,1004.0,1004.0,Salsa ligera Hacendado,"Aceite,_especias_y_salsas_Mayonesa,_ketchup_y_mostaza",1.35,2.7,L,2023-01-19,116
1005,1005.0,1005.0,Salsa ligera Hacendado,"Aceite,_especias_y_salsas_Mayonesa,_ketchup_y_mostaza",1.5,3.261,L,2023-01-19,116
1006,1006.0,1006.0,Mayonesa en sobres individuales Hellmann's,"Aceite,_especias_y_salsas_Mayonesa,_ketchup_y_mostaza",1.95,13.0,L,2023-01-19,116
1007,1007.0,1007.0,Mayonesa Sri Racha Cry Thaiger,"Aceite,_especias_y_salsas_Mayonesa,_ketchup_y_mostaza",2.3,11.5,L,2023-01-19,116
1008,1008.0,1008.0,Ketchup Hacendado,"Aceite,_especias_y_salsas_Mayonesa,_ketchup_y_mostaza",1.3,2.167,kg,2023-01-19,116
1009,1009.0,1009.0,Ketchup Hacendado en sobres individuales,"Aceite,_especias_y_salsas_Mayonesa,_ketchup_y_mostaza",1.4,5.834,kg,2023-01-19,116
1010,1010.0,1010.0,Ketchup Heinz,"Aceite,_especias_y_salsas_Mayonesa,_ketchup_y_mostaza",3.5,6.141,kg,2023-01-19,116
1011,1011.0,1011.0,Ketchup zero Hacendado,"Aceite,_especias_y_salsas_Mayonesa,_ketchup_y_mostaza",1.6,2.667,kg,2023-01-19,116
1012,1012.0,1012.0,Mostaza dulce Hacendado,"Aceite,_especias_y_salsas_Mayonesa,_ketchup_y_mostaza",1.4,4.667,L,2023-01-19,116
1013,1013.0,1013.0,Mostaza a la antigua Hacendado,"Aceite,_especias_y_salsas_Mayonesa,_ketchup_y_mostaza",1.5,7.5,kg,2023-01-19,116
1014,1014.0,1014.0,Mostaza de Dijon Hacendado,"Aceite,_especias_y_salsas_Mayonesa,_ketchup_y_mostaza",1.15,5.75,kg,2023-01-19,116
1015,1015.0,1015.0,Mostaza clásica Hacendado,"Aceite,_especias_y_salsas_Mayonesa,_ketchup_y_mostaza",1.25,3.222,kg,2023-01-19,116
1016,1016.0,1016.0,Allioli Chovi,"Aceite,_especias_y_salsas_Mayonesa,_ketchup_y_mostaza",1.6,8.889,L,2023-01-19,116
1017,1017.0,1017.0,Allioli Hacendado,"Aceite,_especias_y_salsas_Mayonesa,_ketchup_y_mostaza",1.2,6.0,L,2023-01-19,116
1018,1018.0,1018.0,Allioli en sobres individuales Hacendado,"Aceite,_especias_y_salsas_Mayonesa,_ketchup_y_mostaza",1.5,9.375,L,2023-01-19,116
1019,1019.0,1019.0,Tomate frito Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.45,1.209,kg,2023-01-19,117
1020,1020.0,1020.0,Tomate frito Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.1,1.747,kg,2023-01-19,117
1021,1021.0,1021.0,Tomate frito Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.0,1.786,kg,2023-01-19,117
1022,1022.0,1022.0,Tomate frito receta artesana Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",2.15,3.84,kg,2023-01-19,117
1023,1023.0,1023.0,Tomate frito receta artesana Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.6,5.334,kg,2023-01-19,117
1024,1024.0,1024.0,Tomate frito Hida,"Aceite,_especias_y_salsas_Otras_salsas",1.55,3.875,kg,2023-01-19,117
1025,1025.0,1025.0,Tomate frito estilo casero Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.2,3.158,kg,2023-01-19,117
1026,1026.0,1026.0,Tomate frito Hacendado con aceite de oliva,"Aceite,_especias_y_salsas_Otras_salsas",1.2,1.905,kg,2023-01-19,117
1027,1027.0,1027.0,Tomate frito sin azúcares añadidos Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.2,2.143,kg,2023-01-19,117
1028,1028.0,1028.0,Tomate frito con cebolla Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.35,3.553,kg,2023-01-19,117
1029,1029.0,1029.0,Salsa barbacoa Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.15,3.286,kg,2023-01-19,117
1030,1030.0,1030.0,Salsa pimienta verde Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",0.95,19.0,kg,2023-01-19,117
1031,1031.0,1031.0,Salsa burger Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.35,5.4,L,2023-01-19,117
1032,1032.0,1032.0,Salsa barbacoa dulce y picante Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.6,6.4,L,2023-01-19,117
1033,1033.0,1033.0,Salsa estilo argentino Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.6,5.615,kg,2023-01-19,117
1034,1034.0,1034.0,Salsa Piri Piri Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.0,5.129,L,2023-01-19,117
1035,1035.0,1035.0,Salsa boloñesa Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.2,4.0,kg,2023-01-19,117
1036,1036.0,1036.0,"Salsa de tomate, albahaca y orégano Hacendado","Aceite,_especias_y_salsas_Otras_salsas",1.2,4.0,kg,2023-01-19,117
1037,1037.0,1037.0,Salsa fresca Trufa Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.45,10.358,kg,2023-01-19,117
1038,1038.0,1038.0,Salsa fresca Queso Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.45,8.056,kg,2023-01-19,117
1039,1039.0,1039.0,Salsa fresca Pesto Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.5,10.0,kg,2023-01-19,117
1040,1040.0,1040.0,Salsa fresca Setas Bendita,"Aceite,_especias_y_salsas_Otras_salsas",1.6,8.889,kg,2023-01-19,117
1041,1041.0,1041.0,Salsa fresca Carbonara Bendita,"Aceite,_especias_y_salsas_Otras_salsas",1.6,8.0,kg,2023-01-19,117
1042,1042.0,1042.0,Salsa de soja Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.45,5.8,L,2023-01-19,117
1043,1043.0,1043.0,Salsa teriyaki Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.65,6.6,L,2023-01-19,117
1044,1044.0,1044.0,Salsa de soja dulce Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.65,6.6,L,2023-01-19,117
1045,1045.0,1045.0,Salsa agridulce Salsas Asturianas,"Aceite,_especias_y_salsas_Otras_salsas",1.5,4.412,kg,2023-01-19,117
1046,1046.0,1046.0,Salsa thai chili dulce J-Lek,"Aceite,_especias_y_salsas_Otras_salsas",1.65,6.6,L,2023-01-19,117
1047,1047.0,1047.0,Salsa de soja sin gluten Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",2.5,10.0,L,2023-01-19,117
1048,1048.0,1048.0,Guacamole Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",3.5,7.0,kg,2023-01-19,117
1049,1049.0,1049.0,Guacamole Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.75,8.75,kg,2023-01-19,117
1050,1050.0,1050.0,Salsa yogur Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.4,4.517,L,2023-01-19,117
1051,1051.0,1051.0,Salsa mexicana Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.25,4.167,kg,2023-01-19,117
1052,1052.0,1052.0,Salsa ranchera Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.35,5.4,L,2023-01-19,117
1053,1053.0,1053.0,Salsa césar Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.4,4.517,L,2023-01-19,117
1054,1054.0,1054.0,"Aliño de aceite, ajo y perejil Hacendado","Aceite,_especias_y_salsas_Otras_salsas",1.5,10.0,L,2023-01-19,117
1055,1055.0,1055.0,Salsa miel y mostaza Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.35,4.5,L,2023-01-19,117
1056,1056.0,1056.0,Salsa de trufas,"Aceite,_especias_y_salsas_Otras_salsas",3.1,38.75,kg,2023-01-19,117
1057,1057.0,1057.0,Salsa gajos rústica Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.35,5.4,L,2023-01-19,117
1058,1058.0,1058.0,Salsa de queso Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.25,4.167,kg,2023-01-19,117
1059,1059.0,1059.0,Chili con carne Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",2.6,6.191,kg,2023-01-19,117
1060,1060.0,1060.0,Salsa bechamel Knorr,"Aceite,_especias_y_salsas_Otras_salsas",2.25,4.5,L,2023-01-19,117
1061,1061.0,1061.0,Extracto original de buey Bovril,"Aceite,_especias_y_salsas_Otras_salsas",3.0,24.0,kg,2023-01-19,117
1062,1062.0,1062.0,Salsa cocktail Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.4,2.8,L,2023-01-19,117
1063,1063.0,1063.0,Salsa cocktail Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.5,3.261,L,2023-01-19,117
1064,1064.0,1064.0,Salsa picante Mc. Ilhenny Tabasco,"Aceite,_especias_y_salsas_Otras_salsas",2.99,52.457,L,2023-01-19,117
1065,1065.0,1065.0,Carne de pimiento choricero Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.55,11.072,kg,2023-01-19,117
1066,1066.0,1066.0,Pasta de sésamo Tahini Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",2.9,14.5,kg,2023-01-19,117
1067,1067.0,1067.0,Salsa Sour cream Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.5,5.358,kg,2023-01-19,117
1068,1068.0,1068.0,Salsa brava Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",1.65,5.323,kg,2023-01-19,117
1069,1069.0,1069.0,Arroz redondo Hacendado,"Arroz,_legumbres_y_pasta_Arroz",1.3,1.3,kg,2023-01-19,118
1070,1070.0,1070.0,Arroz largo Hacendado,"Arroz,_legumbres_y_pasta_Arroz",1.3,1.3,kg,2023-01-19,118
1071,1071.0,1071.0,Arroz cocido basmati Sabroz,"Arroz,_legumbres_y_pasta_Arroz",1.2,4.8,kg,2023-01-19,118
1072,1072.0,1072.0,Arroz cocido integral Sabroz,"Arroz,_legumbres_y_pasta_Arroz",1.15,4.6,kg,2023-01-19,118
1073,1073.0,1073.0,Arroz bomba Hacendado,"Arroz,_legumbres_y_pasta_Arroz",3.27,3.27,kg,2023-01-19,118
1074,1074.0,1074.0,Quinoa cocida blanca y roja Sabroz,"Arroz,_legumbres_y_pasta_Arroz",1.5,6.0,kg,2023-01-19,118
1075,1075.0,1075.0,Arroz cocido redondo Sabroz,"Arroz,_legumbres_y_pasta_Arroz",1.15,4.6,kg,2023-01-19,118
1076,1076.0,1076.0,Arroz redondo J Sendra Hacendado,"Arroz,_legumbres_y_pasta_Arroz",1.54,1.54,kg,2023-01-19,118
1077,1077.0,1077.0,Arroz basmati aromático Hacendado,"Arroz,_legumbres_y_pasta_Arroz",2.64,2.64,kg,2023-01-19,118
1078,1078.0,1078.0,Arroz integral redondo Hacendado,"Arroz,_legumbres_y_pasta_Arroz",1.83,1.83,kg,2023-01-19,118
1079,1079.0,1079.0,Cous cous mediano Bia,"Arroz,_legumbres_y_pasta_Arroz",1.81,1.81,kg,2023-01-19,118
1080,1080.0,1080.0,Arroz vaporizado Hacendado,"Arroz,_legumbres_y_pasta_Arroz",1.54,1.54,kg,2023-01-19,118
1081,1081.0,1081.0,Quinoa Hacendado,"Arroz,_legumbres_y_pasta_Arroz",2.4,4.8,kg,2023-01-19,118
1082,1082.0,1082.0,Noodles de arroz Acecook,"Arroz,_legumbres_y_pasta_Arroz",1.5,7.5,kg,2023-01-19,118
1083,1083.0,1083.0,Arroz redondo Sabroz,"Arroz,_legumbres_y_pasta_Arroz",1.82,1.82,kg,2023-01-19,118
1084,1084.0,1084.0,Arroz Jazmín aromático Hacendado,"Arroz,_legumbres_y_pasta_Arroz",2.4,2.4,kg,2023-01-19,118
1085,1085.0,1085.0,Arroz redondo SOS,"Arroz,_legumbres_y_pasta_Arroz",1.8,1.8,kg,2023-01-19,118
1086,1086.0,1086.0,Arroz vaporizado Brillante,"Arroz,_legumbres_y_pasta_Arroz",1.9,1.9,kg,2023-01-19,118
1087,1087.0,1087.0,Fideo cabello de ángel Hacendado,"Arroz,_legumbres_y_pasta_Pasta_y_fideos",0.76,1.52,kg,2023-01-19,120
1088,1088.0,1088.0,Fideuá Hacendado,"Arroz,_legumbres_y_pasta_Pasta_y_fideos",0.76,1.52,kg,2023-01-19,120
1089,1089.0,1089.0,Fideo grueso Hacendado,"Arroz,_legumbres_y_pasta_Pasta_y_fideos",0.76,1.52,kg,2023-01-19,120
1090,1090.0,1090.0,Pasta estrellas Hacendado,"Arroz,_legumbres_y_pasta_Pasta_y_fideos",0.76,1.52,kg,2023-01-19,120
1091,1091.0,1091.0,Pasta maravilla Hacendado,"Arroz,_legumbres_y_pasta_Pasta_y_fideos",0.76,1.52,kg,2023-01-19,120
1092,1092.0,1092.0,Fideo mediano Hacendado,"Arroz,_legumbres_y_pasta_Pasta_y_fideos",0.76,1.52,kg,2023-01-19,120
1093,1093.0,1093.0,Fideo al huevo Hacendado,"Arroz,_legumbres_y_pasta_Pasta_y_fideos",1.29,2.58,kg,2023-01-19,120
1094,1094.0,1094.0,Pasta infantil con vegetales Hacendado,"Arroz,_legumbres_y_pasta_Pasta_y_fideos",0.95,1.9,kg,2023-01-19,120
1095,1095.0,1095.0,Fideo integral Hacendado,"Arroz,_legumbres_y_pasta_Pasta_y_fideos",1.05,2.1,kg,2023-01-19,120
