,name,category,price,reference_price,reference_unit,insert_date,subcategoria
11064,EL MOLINO DE DIA pan de hamburguesas 4 unidades bolsa 220 gr,pan,0.95,4.32,Kg,2023-01-30,perritos
11065,EL MOLINO DE DIA panecillos para perritos bolsa 6 uds 300 gr,pan,1.0,3.03,Kg,2023-01-30,perritos
11066,DIA GALLETECA galleta cubierta de chocolate negro caja 150 gr,desayunos,1.25,8.33,Kg,2023-01-30,galletas
11067,Barra de pan baguette 250 gr,pan,0.5,2.0,Kg,2023-01-30,pan
11068,DIA SNACK MANIAC cóctel de aperitivos bolsa 200 gr ,snacks,1.55,7.75,Kg,2023-01-30,aperitivos
11069,DONETTES rayados estuche 8 uds 176 gr,desayunos,2.99,15.82,Kg,2023-01-30,bolleria
11070,LA LECHERA leche condensada bote 450 gr,huevos_lacteos_derivados,2.99,6.64,Kg,2023-01-30,leche
11071,NESTLE barrita de cereales fitness chocolate pack-6 estuche 141 gr,desayunos,2.89,15.37,Kg,2023-01-30,cereales
11072,HORNIMANS té rojo con anís y un toque de ciruela estuche 20 bolsitas,desayunos,2.89,0.14,ud,2023-01-30,infusiones
11073,HORNIMANS té verde al limón estuche 20 bolsitas,desayunos,2.89,0.14,ud,2023-01-30,infusiones
11074,DANI berberechos al natural 65-up lata 63 gr,despensa,3.15,50.0,Kg,2023-01-30,conservas
11075,DIA BÍFIDUS cremoso con fresa 0% pack 4 unidades 125 gr,huevos_lacteos_derivados,1.35,2.7,Kg,2023-01-30,yogures
11076,DANONE yogur natural azucarado pack 8 unidades 120 gr,huevos_lacteos_derivados,2.39,2.49,Kg,2023-01-30,yogures
11077,RISI gusanitos bolsa 85 gr,snacks,1.39,16.35,Kg,2023-01-30,aperitivos
11078,AZUCARERA azúcar moreno de caña envase 800 gr,despensa,2.09,2.61,Kg,2023-01-30,edulcorantes
11079,DIA GALLETECA galletas dúo recubiertas de chocolate con leche paquete 252 gr,desayunos,1.39,5.52,Kg,2023-01-30,galletas
11080,"KNORR caldo vegetal estuche 12 pastillas
",precocinados,1.89,0.16,ud,2023-01-30,precocinados
11081,MARCILLA cafe creme express mezcla paquete 250 gr,desayunos,4.19,16.76,Kg,2023-01-30,cafe
11082,DHUL flan de huevo al baño maría pack 4 unidades 110 g,huevos_lacteos_derivados,2.99,6.8,Kg,2023-01-30,postres
11083,DULCESOL tortas de anís paquete 400 gr,desayunos,2.09,5.23,Kg,2023-01-30,bolleria
11084,PHOSKITOS bollitos rellenos de leche estuche 4 uds 160 gr,desayunos,3.79,23.69,Kg,2023-01-30,bolleria
11085,DIA barritas de cereales con manzana y albaricoque estuche 150 gr,desayunos,1.29,8.6,Kg,2023-01-30,cereales
11086,DIA barritas de cereales muesli con avellana estuche 150 gr,desayunos,1.29,8.6,Kg,2023-01-30,cereales
11087,DIA barritas de cereales muesli con chocolate estuche 150 gr,desayunos,1.29,8.6,Kg,2023-01-30,cereales
11088,DIA barritas cereales chocolate y platano  caja 6 uds 150 gr,desayunos,1.29,8.6,Kg,2023-01-30,cereales
11089,DIA gelatina sabor fresa caja 170 gr,huevos_lacteos_derivados,1.19,7.0,Kg,2023-01-30,postres
11090,KELLOGGS barrita de cereales choco krispies estuche 120 gr,desayunos,2.89,24.08,Kg,2023-01-30,cereales
11091,CHUPA CHUPS original varios sabores individual 12 gr ,snacks,0.35,0.35,ud,2023-01-30,golosinas
11092,DANONE ACTIVIA bífidus de frutos del bosque pack 4 unidades 120 gr,huevos_lacteos_derivados,3.09,6.44,Kg,2023-01-30,yogures
11093,DANONE ACTIVIA bífidus de pera pack 4 unidades 120 gr,huevos_lacteos_derivados,3.09,6.44,Kg,2023-01-30,yogures
11094,LA ASTURIANA lenteja pardina paquete 500 gr,despensa,2.07,4.14,Kg,2023-01-30,legumbres
11095,DIA mini tosta normal paquete 100 gr,pan,1.19,11.9,Kg,2023-01-30,pan_tostado
11096,DIA AL DIANTE fideo entrefino paquete 500 gr,despensa,0.85,1.7,Kg,2023-01-30,pastas
11097,DIA AL DIANTE macarrones paquete 1 Kg,despensa,1.29,1.29,Kg,2023-01-30,pastas
11098,DIA AL DIANTE pasta de lazos tricolor paquete 500 gr,despensa,1.12,2.24,Kg,2023-01-30,pastas
11099,DIA MARI MARINERA chipirones rellenos en salsa americana lata 72 gr,despensa,2.45,34.03,Kg,2023-01-30,conservas
11100,DIA MARI MARINERA potón en salsa americana pack de 3 latas 51 gr,despensa,2.0,13.07,Kg,2023-01-30,conservas
11101,DIA VEGECAMPO champiñón laminado pack 3 latas 315 gr,despensa,2.29,7.27,Kg,2023-01-30,conservas
11102,SAL DIA marina gruesa paquete 1 Kg,despensa,0.3,0.3,Kg,2023-01-30,especias
11103,ISABEL mejillones en salsa vieira 13/18 piezas lata 69 grs,despensa,1.99,28.84,Kg,2023-01-30,conservas
11104,DIA AL DIANTE espaguetis paquete 1 Kg,despensa,1.29,1.29,Kg,2023-01-30,pastas
11105,ROYAL prepardo para natillas caseras caja 100 gr ,huevos_lacteos_derivados,1.5,15.0,Kg,2023-01-30,postres
11106,DIA VEGECAMPO espárragos blancos muy gruesos 6/9 piezas frasco 325 gr,despensa,3.55,10.92,Kg,2023-01-30,conservas
11107,DIA VEGECAMPO ensalada china frasco 180 gr,despensa,1.19,6.61,Kg,2023-01-30,conservas
11108,DIA GRANDIA cereales fibra flakes caja 375 gr,desayunos,2.09,5.57,Kg,2023-01-30,cereales
11109,LA ASTURIANA alubias blancas cocidas frasco 400 gr ,despensa,1.39,3.47,Kg,2023-01-30,legumbres
11110,MILKA chocolate con leche tableta 270 gr,snacks,2.6,9.63,Kg,2023-01-30,bombones
11111,ASTURIANA nata para montar envase 500 ml,huevos_lacteos_derivados,2.79,5.58,l,2023-01-30,leche
11112,DIA caldo pollo casero envase 1 lt,precocinados,0.85,0.85,l,2023-01-30,precocinados
11113,LITORAL callos a la madrileña lata 380 gr,despensa,3.89,10.24,Kg,2023-01-30,conservas
11114,DIA LACTEA leche entera calcio envase 1 lt,huevos_lacteos_derivados,1.01,1.01,l,2023-01-30,leche
11115,DIA CAPRICHOSO mousse de chocolate pack 4 unidades 240 gr,huevos_lacteos_derivados,1.25,5.21,Kg,2023-01-30,postres
11116,EL MOLINO DE DIA sobaos paquete 350 gr,desayunos,1.35,3.86,Kg,2023-01-30,bolleria
11117,DIA margarina vitaminada barqueta 500 gr,huevos_lacteos_derivados,1.69,3.38,Kg,2023-01-30,mantequilla
11118,DIA margarina ligera barqueta 500 gr,huevos_lacteos_derivados,1.59,3.18,Kg,2023-01-30,mantequilla
11119,EL MOLINO DE DIA pan rallado bolsa 750 gr,pan,1.0,1.33,Kg,2023-01-30,rallado
11120,LA PIARA paté de hígado de cerdo pack 2 latas 184 gr ,despensa,2.65,14.4,Kg,2023-01-30,conservas
11121,EL MOLINO DE DIA pan de molde blanco sin corteza bolsa 450 gr,pan,1.31,2.91,Kg,2023-01-30,molde
11122,SOS arroz integral paquete 1 Kg,despensa,2.2,2.2,Kg,2023-01-30,arroz
11123,DIA LACTEA bebida láctea omega 3 envase 1 lt,huevos_lacteos_derivados,1.15,1.15,l,2023-01-30,leche
11124,DIA sopa de pollo con fideos sobre 72GRS,precocinados,0.55,8.09,Kg,2023-01-30,precocinados
11125,LA MASIA aceite de oliva suave botella 1lt,despensa,5.81,5.81,l,2023-01-30,aceites
11126,DIA SUEÑOS mitades de melocotón en almíbar sin azúcares añadidos lata 480 gr,despensa,2.55,5.31,Kg,2023-01-30,conservas
11127,DIASOL aceite refinado de girasol garrafa 5 lt,despensa,11.45,2.29,l,2023-01-30,aceites
11128,DIA ALMAZARA DEL OLIVAR aceite de oliva suave garrafa 5 lt,despensa,23.63,4.73,l,2023-01-30,aceites
11129,DIA MARI MARINERA ventresca de atún claro en aceite de oliva lata 78 gr,despensa,2.9,37.18,Kg,2023-01-30,conservas
11130,RUFFLES patatas fritas onduladas york'eso bolsa 150 gr,snacks,2.19,14.6,Kg,2023-01-30,aperitivos
11131,DIA VEGECAMPO picadillo de variantes frasco 200 gr,snacks,1.15,5.75,Kg,2023-01-30,aperitivos
11132,DIA VEGECAMPO alubias blancas con verduras frasco 400 gr,despensa,1.09,2.73,Kg,2023-01-30,legumbres
11133,DIA MARI MARINERA mejillones en escabeche pack de 3 latas 43 gr,despensa,1.95,15.12,Kg,2023-01-30,conservas
11134,COMPAÑIA DE LAS INDIAS infusion tranquilizante estuche 20 uds,desayunos,2.19,0.11,ud,2023-01-30,infusiones
11135,SANTA ANA patatas fritas bolsa 150 gr,snacks,1.59,10.6,Kg,2023-01-30,aperitivos
11136,ASTURIANA nata para cocinar envase 500 ml,huevos_lacteos_derivados,2.79,5.58,l,2023-01-30,leche
11137,Barra de pan integral 100% 220 gr,pan,0.63,2.86,Kg,2023-01-30,pan
11138,DIA VEGECAMPO acelgas frasco 425 gr,despensa,1.29,3.04,Kg,2023-01-30,conservas
11139,DIA VEGECAMPO cardo frasco 400 gr,despensa,1.5,3.75,Kg,2023-01-30,conservas
11140,"BIMBO pan de molde blanco sin corteza bolsa 450 gr 
",pan,2.49,5.53,Kg,2023-01-30,molde
11141,"BIMBO SILUETA pan de molde 8 cereales bolsa 650 gr 
",pan,3.29,5.06,Kg,2023-01-30,molde
11142,HOJIBLANCA aceite de oliva virgen extra botella 1 lt,despensa,8.35,8.35,l,2023-01-30,aceites
11143,DIA paté ibérico tarro 125 gr,despensa,0.95,7.6,Kg,2023-01-30,conservas
11144,DIA paté campaña tarro 125 gr,despensa,0.95,7.6,Kg,2023-01-30,conservas
11145,"DIA cacao soluble bolsa 1,5 kg",desayunos,4.75,3.17,Kg,2023-01-30,cacao
11146,DIA TEMPTATION chocolate negro con almendras tableta 200 gr,snacks,1.55,7.75,Kg,2023-01-30,bombones
11147,DIA TEMPTATION chocolate negro 55% con avellanas tableta 200 gr,snacks,1.85,9.25,Kg,2023-01-30,bombones
11148,DIA VEGECAMPO lentejas cocidas frasco 400 gr,despensa,0.9,2.25,Kg,2023-01-30,legumbres
11149,DIA mini barrita chocolate cacahuete bolsa 250 gr,snacks,1.85,7.4,Kg,2023-01-30,bombones
11150,EL MOLINO DE DIA picos integrales bolsa 250 gr,pan,0.65,2.6,Kg,2023-01-30,pan
11151,HELIOS mermelada extra melocoton frasco 340 grs,despensa,2.1,6.18,Kg,2023-01-30,conservas
11152,"DANONE ACTIVIA bífidus de mango, papaya y soja pack 4 unidades 120 gr",huevos_lacteos_derivados,3.09,6.44,Kg,2023-01-30,yogures
11153,EL MOLINO DE DIA picatostes fritos bolsa 75 gr,pan,0.69,9.2,Kg,2023-01-30,pan
11154,BRILLANTE arroz basmati vaso 2 x 125 gr,despensa,1.39,5.56,Kg,2023-01-30,arroz
11155,CALVO atún claro al natural pack 3 latas de 56 gr,despensa,3.25,19.35,Kg,2023-01-30,conservas
11156,DULCINEA fideos de colores para decorar bolsa 150 gr,huevos_lacteos_derivados,1.65,11.0,Kg,2023-01-30,postres
11157,DULCINEA fideos de chocolate para decorar bolsa 150 gr,huevos_lacteos_derivados,1.65,11.0,Kg,2023-01-30,postres
11158,DIA caramelos sin azúcar menta bolsa 200 gr,snacks,2.35,11.75,Kg,2023-01-30,golosinas
11159,DIA VEGECAMPO alubia negra paquete 500 gr ,despensa,1.34,2.68,Kg,2023-01-30,legumbres
11160,FLORA leche semidesnatada Folic B envase 1 lt,huevos_lacteos_derivados,1.99,1.99,l,2023-01-30,leche
11161,DIA VITAL tortitas de arroz integral bolsa 130 gr,cuidado_higiene_personal,1.19,9.15,Kg,2023-01-30,dieteticos
11162,CALVO atún claro en aceite de oliva pack 3 latas de 52 gr,despensa,3.89,24.94,Kg,2023-01-30,conservas
11163,LA ASTURIANA judión cocido frasco 350 gr,despensa,1.99,5.69,Kg,2023-01-30,legumbres
11164,DIA VITAL batido dietético de chocolate caja 8 batidos,cuidado_higiene_personal,6.29,21.25,Kg,2023-01-30,dieteticos
11165,MINA paté de hígado de cerdo pack 3 latas 240 gr,despensa,2.05,8.54,Kg,2023-01-30,conservas
11166,DIA MARI MARINERA potón en su tinta pack 3 latas 51 gr ,despensa,2.05,13.4,Kg,2023-01-30,conservas
11167,LAY'S patatas fritas mediterráneas aceite de oliva bolsa 150 gr ,snacks,2.69,17.93,Kg,2023-01-30,aperitivos
11168,PULEVA Max energía y crecimiento envase 1 lt,huevos_lacteos_derivados,1.95,1.95,l,2023-01-30,leche
11169,GREFUSA pipas G tijuana bolsa 165 gr,snacks,1.79,10.85,Kg,2023-01-30,aperitivos
11170,COLACAO cacao soluble bote 383 gr,desayunos,3.39,8.85,Kg,2023-01-30,cacao
11171,RIOVERDE pepinillo sabor anchoa frasco 180 gr,snacks,1.75,9.72,Kg,2023-01-30,aperitivos
11172,LU TUC crackers paquete 100 grs,snacks,1.49,14.9,Kg,2023-01-30,aperitivos
11173,GULLON Active galletas de desayuno integrales bolsa 280 grs,desayunos,1.39,4.96,Kg,2023-01-30,galletas
11174,POPITAS palomitas al punto de sal microondas caja 3 uds 100 gr,snacks,2.45,8.17,Kg,2023-01-30,aperitivos
11175,FLORA margarina proactiv barqueta 225 gr,huevos_lacteos_derivados,3.09,13.73,Kg,2023-01-30,mantequilla
11176,ORBIT chicle grageas sabor menta paquete 5 uds,snacks,2.95,0.59,ud,2023-01-30,golosinas
11177,DONETTES clásicos estuche 8 uds 152 gr,desayunos,2.99,17.49,Kg,2023-01-30,bolleria
11178,BIMBO  pan de hamburguesas 4 uds bolsa 300 gr,pan,2.59,8.63,Kg,2023-01-30,perritos
11179,DIA BIFIDUS cremoso con fibra y cereales pack 4 unidades 125 gr,huevos_lacteos_derivados,1.55,3.1,Kg,2023-01-30,yogures
11180,WERTHER`S Original caramelos de nata sin azúcar bolsa 90 gr,snacks,2.29,25.44,Kg,2023-01-30,golosinas
11181,Barra de pan peregrina 250 gr,pan,0.76,3.04,Kg,2023-01-30,pan
11182,DIA GRANDIA cereales corn flakes paquete 500 gr,desayunos,1.45,2.9,Kg,2023-01-30,cereales
11183,EL MOLINO DE DIA pan de molde rústico bolsa 600 gr,pan,1.85,3.08,Kg,2023-01-30,molde
11184,DIA GRANDIA copos de arroz y trigo integral con chocolate negro paquete 300 gr,desayunos,1.69,5.63,Kg,2023-01-30,cereales
11185,DIA yogur con piña vaso 200 gr,huevos_lacteos_derivados,0.75,3.75,Kg,2023-01-30,yogures
11186,DIA yogur con frambuesa vaso 200 gr,huevos_lacteos_derivados,0.75,3.75,Kg,2023-01-30,yogures
11187,DIA yogur con albaricoque y mango vaso 200 gr,huevos_lacteos_derivados,0.75,3.75,Kg,2023-01-30,yogures
11188,DIA yogur con frutas del bosque vaso 200 gr,huevos_lacteos_derivados,0.75,3.75,Kg,2023-01-30,yogures
11189,DIA yogur con melocotón y maracuya vaso 200 gr,huevos_lacteos_derivados,0.75,3.75,Kg,2023-01-30,yogures
11190,DIA yogur con avellanas vaso 200 gr,huevos_lacteos_derivados,0.75,3.75,Kg,2023-01-30,yogures
11191,DIA yogur con fresa vaso 200 gr,huevos_lacteos_derivados,0.75,3.75,Kg,2023-01-30,yogures
11192,BICENTURY tortitas de arroz con chocolate paquete 130 gr,cuidado_higiene_personal,2.35,18.08,Kg,2023-01-30,dieteticos
11193,NESTLE chocolate con leche extrafino tableta 270 gr,snacks,2.09,7.74,Kg,2023-01-30,bombones
11194,DIA VEGECAMPO aceitunas rellenas de anchoa pack 3 latas 50 gr ,snacks,1.45,9.67,Kg,2023-01-30,aperitivos
11195,DANONE ACTIVIA bífidus de kiwi 0% M.G pack 4 unidades 120 gr,huevos_lacteos_derivados,3.09,6.44,Kg,2023-01-30,yogures
11196,GALLO pluma nº6 paquete 450 gr,despensa,1.38,3.07,Kg,2023-01-30,pastas
11197,GALLO fideo Nº 0 paquete 450 gr,despensa,1.38,3.07,Kg,2023-01-30,pastas
11198,GALLO espaguetis nº 3 paquete 450 gr,despensa,1.38,3.07,Kg,2023-01-30,pastas
11199,LA ESTRELLA café molido mezcla intensa paquete 250 gr,desayunos,2.29,9.16,Kg,2023-01-30,cafe
11200,DIA MARI MARINERA chipirones rellenos en su tinta lata 72 gr,despensa,2.45,34.03,Kg,2023-01-30,conservas
11201,DIA VEGECAMPO banderillas dulces frasco 140 gr,snacks,1.45,10.36,Kg,2023-01-30,aperitivos
11202,DIA LACTEA yogur fresa-plátano pack 8 unidades 125 gr,huevos_lacteos_derivados,1.69,1.69,Kg,2023-01-30,yogures
11203,PULEVA nata para cocinar slim 200 ml,huevos_lacteos_derivados,1.65,8.25,l,2023-01-30,leche
11204,PASCUAL leche entera envase 1 lt,huevos_lacteos_derivados,1.29,1.29,l,2023-01-30,leche
11205,PASCUAL leche semidesnatada envase 1 lt,huevos_lacteos_derivados,1.29,1.29,l,2023-01-30,leche
11206,PASCUAL leche desnatada envase 1 lt,huevos_lacteos_derivados,1.29,1.29,l,2023-01-30,leche
11207,VIVESOY bebida de soja envase 1 lt,huevos_lacteos_derivados,1.85,1.85,l,2023-01-30,leche
11208,LUENGO garbanzo paquete 1 Kg,despensa,3.64,3.64,Kg,2023-01-30,legumbres
11209,GULLON zero galletas chip choc con pepitas de chocolate paquete 125 gr,desayunos,2.09,16.72,Kg,2023-01-30,galletas
11210,DIA GRANDIA copos de arroz y trigo integral paquete 500 gr,desayunos,2.39,4.78,Kg,2023-01-30,cereales
11211,DIA GRAN JOY cereales pétalos de trigo y chocolate caja 500 gr,desayunos,2.29,4.58,Kg,2023-01-30,cereales
11212,EL MOLINO DE DIA pan de molde 100% integral sin corteza bolsa 450 gr,pan,1.41,3.13,Kg,2023-01-30,molde
11213,ASTURIANA leche entera botella 1.5 lt,huevos_lacteos_derivados,1.78,1.19,l,2023-01-30,leche
11214,ASTURIANA leche desnatada botella 1.5 lt,huevos_lacteos_derivados,1.78,1.19,l,2023-01-30,leche
11215,DIA AL DIANTE tallarines paquete 500 gr,despensa,0.83,1.66,Kg,2023-01-30,pastas
11216,DANONE DANET natillas vainilla pack 4 unidades 120 gr,huevos_lacteos_derivados,2.49,5.19,Kg,2023-01-30,postres
11217,DANONE DANET natillas de chocolate pack 4 unidades 120 gr,huevos_lacteos_derivados,2.49,5.19,Kg,2023-01-30,postres
11218,DIA GRAN JOY cereales de bolas con chocolate caja 500 gr,desayunos,2.05,4.1,Kg,2023-01-30,cereales
11219,LUENGO garbanzo pedrosillano paquete 1 Kg,despensa,3.55,3.55,Kg,2023-01-30,legumbres
11220,EL MOLINO DE DIA pan de molde formato familiar bolsa 820 gr,pan,1.39,1.7,Kg,2023-01-30,molde
11221,DIA caldo de cocido envase 1 lt,precocinados,0.95,0.95,l,2023-01-30,precocinados
11222,HELIOS mermelada extra fresa frasco 340 grs,despensa,2.1,6.18,Kg,2023-01-30,conservas
11223,CHUPA CHUPS the best of sabores variados bolsa 16 uds 192 gr,snacks,2.55,12.26,Kg,2023-01-30,golosinas
11224,SOLIS tomate frito envase 350 gr,despensa,0.99,2.83,Kg,2023-01-30,salsas
11225,BORGES nuez de california pelada bolsa 130 gr,snacks,2.72,20.92,Kg,2023-01-30,aperitivos
11226,GALLO tallarines paquete 450 gr,despensa,1.38,3.07,Kg,2023-01-30,pastas
11227,MAGGI puré de patata con leche caja 230 gr,precocinados,2.29,9.96,Kg,2023-01-30,precocinados
11228,DIA azúcar blanco paquete 1 Kg,despensa,1.35,1.35,Kg,2023-01-30,edulcorantes
11229,GULLON diet nature galleta digestive s/azúcar paquete 400 grs,desayunos,2.69,6.73,Kg,2023-01-30,galletas
11230,POMPADOUR infusión duerme bien plus estuche 20 bolsitas,desayunos,2.85,0.14,ud,2023-01-30,infusiones
11231,EL MOLINO DE DIA palmeritas de hojaldre al cacao bolsa 260 gr ,desayunos,2.15,8.27,Kg,2023-01-30,bolleria
11232,EL MOLINO DE DIA palmeritas bandeja 270 gr,desayunos,1.59,5.89,Kg,2023-01-30,bolleria
11233,DIA TEMPTATION chocolate con leche tableta 2 x 150 gr,snacks,1.7,5.67,Kg,2023-01-30,bombones
11234,DIA TEMPTATION chocolate con leche y avellanas tableta 150 gr,snacks,1.15,7.67,Kg,2023-01-30,bombones
11235,DIA TEMPTATION chocolate con leche y almendras tableta 150 gr,snacks,1.15,7.67,Kg,2023-01-30,bombones
11236,DIA GALLETECA galletas digestive paquete 800 gr,desayunos,1.89,2.36,Kg,2023-01-30,galletas
11237,DIA SNACK MANIAC palomitas sabor mantequilla bolsa 80 gr,snacks,0.95,11.88,Kg,2023-01-30,aperitivos
11238,BICENTURY tortitas de maíz bolsa 130 gr,cuidado_higiene_personal,1.69,13.0,Kg,2023-01-30,dieteticos
11239,EL REY DE LA VERA pimentón picante lata 75 gr ,despensa,1.45,19.33,Kg,2023-01-30,especias
11240,EL REY DE LA VERA pimentón dulce lata 75 gr,despensa,1.45,19.33,Kg,2023-01-30,especias
11241,ALIÑA TU DIA vinagre de manzana botella 1 lt,despensa,0.75,0.75,l,2023-01-30,vinagre
11242,YBARRA coliflor natural frasco 400 gr,despensa,1.79,4.48,Kg,2023-01-30,conservas
11243,LAY'S patatas fritas gourmet bolsa 170 gr,snacks,2.79,16.41,Kg,2023-01-30,aperitivos
11244,DANONE ACTIVIA bífidus con ciruelas 0% M.G pack 4 unidades 120 gr,huevos_lacteos_derivados,3.09,6.44,Kg,2023-01-30,yogures
11245,CORNY barrita de cereales con chocolate con leche caja 150 gr,desayunos,2.59,17.27,Kg,2023-01-30,cereales
11246,RISI risketos bolsa 120 gr,snacks,1.39,11.58,Kg,2023-01-30,aperitivos
11247,DIA CAPRICHOSO arroz con leche pack 4 unidades 130 gr,huevos_lacteos_derivados,1.35,2.6,Kg,2023-01-30,postres
11248,GALLINA BLANCA sofrito tomate y cebolla frasco 350 gr,despensa,1.99,5.69,Kg,2023-01-30,salsas
11249,EL MOLINO DE DIA magdalenas rellenas con cacao individuales bolsa 336 gr,desayunos,1.75,5.21,Kg,2023-01-30,bolleria
11250,BONDUELLE guisantes muy finos pack 3 x 140 gr,despensa,3.29,7.83,Kg,2023-01-30,conservas
11251,OLD EL PASO tortillas de trigo bolsa 6 unidades 244 gr ,internacional,2.49,10.2,Kg,2023-01-30,mejicana
11252,MARDEL dulce de leche frasco 450 gr,desayunos,3.19,7.09,Kg,2023-01-30,cacao
11253,EL MOLINO DE DIA ensaimadas bolsa 220 gr,desayunos,1.25,5.68,Kg,2023-01-30,bolleria
11254,NESTLE cereales fitness chocolate negro paquete 375 gr,desayunos,3.09,8.24,Kg,2023-01-30,cereales
11255,NESTLE barritas de cereales nesquik estuche 150 gr,desayunos,2.79,18.6,Kg,2023-01-30,cereales
11256,FINI golosinas surtidas tarrina 500 gr,snacks,3.29,6.58,Kg,2023-01-30,golosinas
11257,DIA VITAL snack bañado en chocolate con leche multivitaminado caja 200 gr ,cuidado_higiene_personal,3.25,16.25,Kg,2023-01-30,dieteticos
11258,EL MOLINO DE DIA rosquillas de chocolate estuche 4 uds 240 gr,desayunos,1.85,7.71,Kg,2023-01-30,bolleria
11259,GULLON galleta digestive avena chocolate paquete 425 grs,desayunos,2.25,5.29,Kg,2023-01-30,galletas
11260,CODAN conchas de chocolate caja 330 gr,desayunos,2.35,7.12,Kg,2023-01-30,bolleria
11261,CARRETILLA yemas de espárragos gruesas lata 135 gr,despensa,3.95,29.26,Kg,2023-01-30,conservas
11262,ROYAL para preparar pastel Oreo Cake 8 raciones estuche 215 grs,huevos_lacteos_derivados,3.99,18.56,Kg,2023-01-30,postres
11263,DIA MARI MARINERA maravillas de mar al ajillo lata 50 gr,despensa,1.49,29.8,Kg,2023-01-30,conservas
11264,GREFUSA pipas G con sal bolsa 165 gr,snacks,1.79,10.85,Kg,2023-01-30,aperitivos
11265,MILKA chocolate relleno de caramelo y avellanas tableta 300 gr,snacks,3.49,11.63,Kg,2023-01-30,bombones
11266,LU PRINCIPE Estrellas galletas rellenas de chocolate con leche paquete 225g,desayunos,2.55,11.33,Kg,2023-01-30,galletas
11267,LU PRINCIPE Estrellas galletas rellenas de chocolate blanco paquete 225 gr,desayunos,2.55,11.33,Kg,2023-01-30,galletas
11268,GALLO espaguetis al huevo paquete 450 gr,despensa,1.71,3.8,Kg,2023-01-30,pastas
11269,DIA LACTEA yogur sabores pack 16 unidades 125 gr,huevos_lacteos_derivados,2.85,1.43,Kg,2023-01-30,yogures
11270,DANONE ACTIMEL yogur líquido fresa-plátano pack 6 unidades 100 gr,huevos_lacteos_derivados,3.95,6.58,Kg,2023-01-30,yogures
11271,WEIKIS con pepitas de chocolate con leche bolsa 240 gr,desayunos,2.99,12.46,Kg,2023-01-30,bolleria
11272,HELLMANN'S gran mayonesa frasco 450 ml ,despensa,3.85,8.56,l,2023-01-30,salsas
11273,LUENGO garbanzos cocidos frasco 400 gr ,despensa,1.35,3.38,Kg,2023-01-30,legumbres
11274,HIDA tomate frito casero con aceite de oliva lata 340 gr,despensa,1.35,3.97,Kg,2023-01-30,salsas
11275,NOCILLA crema de cacao original vaso 180 gr,desayunos,2.39,13.28,Kg,2023-01-30,cacao
11276,NOCILLA Duo crema de cacao vaso 180 gr,desayunos,2.39,13.28,Kg,2023-01-30,cacao
11277,DIA L-CASEI yogur líquido fresa-plátano/coco-piña pack 12 unidades 100 gr,huevos_lacteos_derivados,2.95,2.46,Kg,2023-01-30,yogures
11278,DIA AL PUNTO callos con garbanzos lata 380 gr,despensa,2.65,6.97,Kg,2023-01-30,conservas
11279,LUENGO alubias blancas paquete 1 kg ,despensa,3.41,3.41,Kg,2023-01-30,legumbres
11280,EL MOLINO DE DIA pan rústico integral en rebanadas bolsa 550 gr ,pan,1.79,3.25,Kg,2023-01-30,molde
11281,SOLIS tomate frito estilo casero frasco 350 gr,despensa,2.19,6.26,Kg,2023-01-30,salsas
11282,SNATTS palitos trigo con pipas paquete 62 grs,pan,1.25,20.16,Kg,2023-01-30,pan
11283,PRIMA mayonesa original bote 400 ml,despensa,2.49,6.23,l,2023-01-30,salsas
11284,PASCUAL leche desnatada calcio envase 1 lt,huevos_lacteos_derivados,1.72,1.72,l,2023-01-30,leche
11285,DANONE DANACOL yogur líquido tropical pack 6 unidades 100 g,huevos_lacteos_derivados,4.75,7.92,Kg,2023-01-30,yogures
11286,COOSUR aceite  de oliva virgen extra hojiblanca botella 1 lt,despensa,7.63,7.63,l,2023-01-30,aceites
11287,EL MOLINO DE DIA magdalenas cuadradas individuales bolsa 350 gr,desayunos,1.65,4.71,Kg,2023-01-30,bolleria
11288,EL MOLINO DE DIA magdalenas valencianas bolsa 350 gr,desayunos,1.49,4.26,Kg,2023-01-30,bolleria
11289,EL MOLINO DE DIA medias noches bolsa 250 gr,desayunos,1.85,7.4,Kg,2023-01-30,bolleria
11290,DIA cereales cuadrados con miel paquete 500 gr,desayunos,2.25,4.5,Kg,2023-01-30,cereales
11291,DIA GRANDIA copos de avena integral paquete 500 gr,desayunos,0.89,1.78,Kg,2023-01-30,cereales
11292,DIA AL DIANTE salsa bechamel envase 500 ml,despensa,1.65,3.3,l,2023-01-30,salsas
11293,DIA CAPRICHOSO flan de vainilla pack 6 unidades 100 gr,huevos_lacteos_derivados,1.19,1.98,Kg,2023-01-30,postres
11294,DIA SELECCIÓN MUNDIAL vinagre balsámico de módena botella 50 cl,despensa,2.19,4.38,l,2023-01-30,vinagre
11295,DIA SNACK MANIAC patatas fritas campesinas bolsa 170 gr,snacks,1.55,9.12,Kg,2023-01-30,aperitivos
11296,DIA SNACK MANIAC patatas fritas onduladas sabor jamón bolsa 170 gr ,snacks,1.55,9.12,Kg,2023-01-30,aperitivos
11297,DIA ALMAZARA DEL OLIVAR aceite oliva intenso garrafa 5 lt,despensa,23.63,4.73,l,2023-01-30,aceites
