,name,category,price,reference_price,reference_unit,insert_date,subcategoria
10194,DIA muesli extra caja 500 gr ,desayunos,1.99,3.98,Kg,2023-02-04,cereales
10195,NUTRÍSSE tinte Castaño Claro Nº 5.0 caja 1 ud,cuidado_higiene_personal,5.89,5.89,ud,2023-02-04,cabello
10196,NUTRÍSSE tinte Rubio Claro Nº 8 caja 1 ud,cuidado_higiene_personal,5.89,5.89,ud,2023-02-04,cabello
10197,NUTRÍSSE tinte Castaño Oscuro Nº 3.0 caja 1 ud,cuidado_higiene_personal,5.89,5.89,ud,2023-02-04,cabello
10198,NUTRÍSSE tinte Rubio muy Claro Nº 9.0 caja 1 ud,cuidado_higiene_personal,5.89,5.89,ud,2023-02-04,cabello
10199,NUTRÍSSE tinte Negro Nº 1 caja 1 ud,cuidado_higiene_personal,5.89,5.89,ud,2023-02-04,cabello
10200,NUTRÍSSE tinte Rubio Dorado Nº 7.3 caja 1 ud,cuidado_higiene_personal,5.89,5.89,ud,2023-02-04,cabello
10201,RIBERA DE ALGODOR vino tinto crianza DO Castilla la Mancha botella 75 cl,alcoholicas,1.79,2.39,l,2023-02-04,vinos_tintos
10202,DR. OETKER coco rallado bolsa 125 gr ,huevos_lacteos_derivados,2.29,17.62,Kg,2023-02-04,postres
10203,DR. OETKER almendra molida bolsa 130 gr ,huevos_lacteos_derivados,3.79,29.15,Kg,2023-02-04,postres
10204,OLD EL PASO tortillas wraps bolsa 6 unidades 350 gr ,internacional,3.39,9.69,Kg,2023-02-04,mejicana
10205,DIA SNACK MANIAC palomitas dulces caja 270 gr ,snacks,1.7,6.3,Kg,2023-02-04,aperitivos
10206,AXE desodorante gold temptation spray 150 ml,cuidado_higiene_personal,3.99,26.6,l,2023-02-04,colonias
10207,NESTLE Caja roja mini bombones caja 100 gr ,snacks,3.15,31.5,Kg,2023-02-04,bombones
10208,EL MOLINO DE DIA picos reventaos bolsa 250 gr ,pan,0.89,3.56,Kg,2023-02-04,pan
10209,CORONITA cerveza mexicana pack 6 botellas 21 cl,alcoholicas,5.63,4.47,l,2023-02-04,cervezas
10210,EL MOLINO DE DIA picos camperos bolsa 250 gr ,pan,0.99,3.96,Kg,2023-02-04,pan
10211,SMINT pastillas de frutos rojos sin azúcar lata 35 gr ,snacks,2.1,60.0,Kg,2023-02-04,golosinas
10212,KIKKOMAN salsa de soja con menos sal botella 250 ml ,despensa,4.59,18.36,l,2023-02-04,salsas
10213,TASSIMO café L'OR lungo estuche 16 cápsulas,desayunos,5.3,0.33,ud,2023-02-04,cafe
10214,TASSIMO café marcilla espresso estuche 16 cápsulas,desayunos,5.3,0.33,ud,2023-02-04,cafe
10215,TASSIMO café marcilla con leche estuche 16 cápsulas,desayunos,5.3,0.33,ud,2023-02-04,cafe
10216,SEÑORIO DE AYERBE vino tinto sirah botella 75 cl ,alcoholicas,2.9,3.87,l,2023-02-04,vinos_tintos
10217,SEÑORIO DE AYERBE vino tinto merlot botella 75 cl ,alcoholicas,2.9,3.87,l,2023-02-04,vinos_tintos
10218,DIA VEGECAMPO pimienta blanca molida frasco 50 gr ,despensa,0.99,19.8,Kg,2023-02-04,especias
10219,DIA VEGECAMPO molinillo 4 pimientas frasco 40 gr ,despensa,1.45,36.25,Kg,2023-02-04,especias
10220,DIA VEGECAMPO cilantro en hojas frasco 8 gr,despensa,1.09,109.0,Kg,2023-02-04,especias
10221,DIA VEGECAMPO cebolla molida frasco 45 gr ,despensa,0.89,19.78,Kg,2023-02-04,especias
10222,TOSTA RICA bizcochitos blanditos oceanix caja 160 gr ,desayunos,2.99,18.69,Kg,2023-02-04,bolleria
10223,BARMON'S ginebra sabor fresa botella 70 cl ,alcoholicas,7.75,11.07,l,2023-02-04,destilados_licores
10224,COLON detergente máquina todo en 1 en cápsulas bolsa 22 uds,cuidado_higiene_hogar,7.99,0.36,Lavado,2023-02-04,ropa
10225,DIA EL CENCERRO queso manchego curado D.O.P cuña 250 gr ,huevos_lacteos_derivados,4.32,17.28,Kg,2023-02-04,quesos
10226,DIA EL CENCERRO queso de oveja curado en aceite cuña 250 gr ,huevos_lacteos_derivados,3.84,15.36,Kg,2023-02-04,quesos
10227,DIA VEGECAMPO eneldo en hojas frasco 16 gr ,despensa,1.15,71.88,Kg,2023-02-04,especias
10228,DIA VEGECAMPO jengibre molido frasco 40 gr ,despensa,1.0,25.0,Kg,2023-02-04,especias
10229,"DIA LACTEA queso fresco sin lactosa pack 4 uds x 62,5 gr ",huevos_lacteos_derivados,1.82,7.28,Kg,2023-02-04,quesos
10230,EL MOLINO DE DIA sobaos pequeños bolsa 340 gr ,desayunos,1.39,4.09,Kg,2023-02-04,bolleria
10231,DIA AL PUNTO relleno para fajitas con pollo y verduras bolsa 300 gr ,congelados,1.65,5.5,Kg,2023-02-04,precocinados_cong
10232,AS snack para gatos rico en salmón bolsa 10 uds ,mascotas,1.25,0.13,ud,2023-02-04,gatos
10233,BONTE gel limpiador facial pieles mixtas a grasas dosificador 250 ml ,cuidado_higiene_personal,3.89,15.56,l,2023-02-04,facial
10234,DIA pechuguita de pollo asada al horno en lonchas sobre 100 gr,carniceria,1.99,19.9,Kg,2023-02-04,embutidos
10235,DIA MIELOVE miel de romero bote 350 gr ,despensa,3.49,9.97,Kg,2023-02-04,conservas
10236,DIA MIELOVE miel de flores con propóleo bote 250 gr ,despensa,4.89,19.56,Kg,2023-02-04,conservas
10237,DIA MIELOVE miel de azahar bote 350 gr ,despensa,3.09,8.83,Kg,2023-02-04,conservas
10238,DIA MIELOVE miel de eucalipto bote 350 gr ,despensa,3.09,8.83,Kg,2023-02-04,conservas
10239,DIA MIELOVE polen de flores frasco 200 gr ,despensa,5.49,27.45,Kg,2023-02-04,conservas
10240,DIA MIELOVE miel de flores con jalea real bote 250 gr,despensa,5.09,20.36,Kg,2023-02-04,conservas
10241,DIA AL PUNTO albóndigas con tomate y patatas tarrina 250 gr ,precocinados,2.79,11.16,Kg,2023-02-04,precocinados
10242,DIA SNACK MANIAC pipas sabor tex mex bolsa 200 gr ,snacks,1.35,6.75,Kg,2023-02-04,aperitivos
10243,NATUR TIERRA colesterol bote 30 cápsulas ,cuidado_higiene_personal,5.85,0.19,ud,2023-02-04,dieteticos
10244,LEGADO jamón de cebo Ibérico 50% raza ibérica pieza (peso aprox. 7.5 Kg),huevos_lacteos_derivados,119.0,14.88,Kg,2023-02-04,quesos
10245,DIA MARI MARINERA sardinillas en aceite de oliva lata 81 gr ,despensa,1.99,24.57,Kg,2023-02-04,conservas
10246,DIA MARI MARINERA ventresca de bonito del norte en aceite de oliva lata 80 gr,despensa,4.99,62.38,Kg,2023-02-04,conservas
10247,DIA CAPRICHOSO natillas de chocolate con bizcocho pack 4 unidades 125 gr,huevos_lacteos_derivados,1.59,3.18,Kg,2023-02-04,postres
10248,EL MOLINO DE DIA pan integral multicereales para sandwich bolsa 310 gr,pan,1.49,4.81,Kg,2023-02-04,perritos
10249,TOSCAF café intenso selección paquete 250 gr,desayunos,2.39,9.56,Kg,2023-02-04,cafe
10250,TOSCAF café molido natural paquete 250 gr,desayunos,2.39,9.56,Kg,2023-02-04,cafe
10251,SERPIS aceitunas negras sin hueso lata 85 gr ,snacks,1.45,17.06,Kg,2023-02-04,aperitivos
10252,DIA CAPRICHOSO flan de café pack 4 unidades 100 gr ,huevos_lacteos_derivados,1.75,4.38,Kg,2023-02-04,postres
10253,DIA HOLA COLA refresco de cola zero sin cafeína botella 2 lt,bebidas,0.85,0.43,l,2023-02-04,refrescos
10254,VALOR chocolate negro 70% con pepitas de chocolate tableta 170 gr ,snacks,2.35,13.82,Kg,2023-02-04,bombones
10255,DIA cerezas en almíbar frasco 160 gr ,despensa,1.9,21.11,Kg,2023-02-04,conservas
10256,OLAY Total effects 7 en 1 crema hidratante textura ligera con spf 15 caja 50 ml,cuidado_higiene_personal,18.99,379.8,l,2023-02-04,facial
10257,DIA MARI MARINERA sardinas picantonas lata 82 gr ,despensa,1.15,14.02,Kg,2023-02-04,conservas
10258,DIA DELICIOUS pulpo en aceite de oliva lata 65 gr ,despensa,3.69,56.77,Kg,2023-02-04,conservas
10259,DIA VEGECAMPO alcachofas baby bolsa 300 gr ,congelados,2.88,9.6,Kg,2023-02-04,vegetales_cong
10260,MARS mini chocolatinas bolsa 130 gr ,snacks,2.19,16.85,Kg,2023-02-04,bombones
10261,DIA VEGECAMPO bicarbonato sódico bote 300 gr ,despensa,1.1,3.67,Kg,2023-02-04,especias
10262,LA VIEJA FABRICA mermelada de fresas frasco 350 gr ,despensa,2.55,7.29,Kg,2023-02-04,conservas
10263,THE RUSTIK BAKERY hogaza con masa madre bolsa 450 gr ,pan,2.14,4.76,Kg,2023-02-04,molde
10264,THE RUSTIK BAKERY hogaza con masa madre y con cereales bolsa 450 gr ,pan,2.72,6.04,Kg,2023-02-04,molde
10265,EL COTO vino rosado DO Rioja botella 75 cl ,alcoholicas,4.15,5.53,l,2023-02-04,vinos_rosados
10266,SEÑORIO DE ONDAS vino tinto gran reserva DO Rioja botella 75 cl ,alcoholicas,7.99,10.65,l,2023-02-04,vinos_tintos
10267,FRIPOZO crunchy de pollo con salsa barbacoa bolsa 300 gr ,congelados,2.19,7.3,Kg,2023-02-04,precocinados_cong
10268,DIA MARCELO CARAMELO golosinas pica mix bolsa 200 gr ,snacks,1.69,8.45,Kg,2023-02-04,golosinas
10269,FINI torcidas rellenas bolsa 125 gr ,snacks,1.09,8.72,Kg,2023-02-04,golosinas
10270,ISOSTAR bebida refrescante sport aromatizada limón lata 400 gr ,bebidas,9.15,22.88,Kg,2023-02-04,isotonicas_energeticas
10271,DIA MARCELO CARAMELO golosinas cintas pica tarrina 300 gr ,snacks,2.15,7.17,Kg,2023-02-04,golosinas
10272,CONGUITOS cacahuete recubierto de chocolate con leche bolsa 220 gr,snacks,2.79,12.68,Kg,2023-02-04,bombones
10273,"BONTE crema hidratante cara, cuerpo y manos tarro 300 ml",cuidado_higiene_personal,2.1,7.0,l,2023-02-04,corporal
10274,DIA HOLA COLA refresco de cola zero sin cafeína lata 33 cl,bebidas,0.37,1.12,l,2023-02-04,refrescos
10275,LARSA queso en lonchas envase 200 gr ,huevos_lacteos_derivados,3.03,15.15,Kg,2023-02-04,quesos
10276,DIA NATURMUNDO cacahuetes tostados con sal bolsa 400 gr ,snacks,1.7,4.25,Kg,2023-02-04,aperitivos
10277,DIA SELECCIÓN MUNDIAL queso camembert envase 250 gr ,huevos_lacteos_derivados,1.92,7.68,Kg,2023-02-04,quesos
10278,PANTENE Pro-v aceite seco repara y protege nutre las puntas spray 100 ml,cuidado_higiene_personal,7.95,79.5,l,2023-02-04,cabello
10279,BONDUELLE maíz un toque pack 3 latas 70 gr,despensa,2.39,11.38,Kg,2023-02-04,conservas
10280,DIA VITAL cacao soluble 0% azúcares bote 325 gr ,desayunos,2.85,8.77,Kg,2023-02-04,cacao
10281,DIA NATURMUNDO almendras fritas bolsa 200 gr ,snacks,2.95,14.75,Kg,2023-02-04,aperitivos
10282,DIA ALMAZARA DEL OLIVAR aceite de oliva virgen garrafa 3 lt ,despensa,15.18,5.06,l,2023-02-04,aceites
10283,MAHOU MAESTRA cerveza tostada doble lúpulo botella 33 cl,alcoholicas,1.34,4.06,l,2023-02-04,cervezas
10284,SCOTCH BRITE estropajo universal azul paquete 3 uds,cuidado_higiene_hogar,2.79,0.93,ud,2023-02-04,limpieza
10285,GARNIER Skin active mascarilla facial hydra bomb sachet 1 ud,cuidado_higiene_personal,2.59,2.59,ud,2023-02-04,facial
10286,LA BROCHE Fun roll carne barbacoa con bacon bandeja 260 gr,precocinados,2.39,9.19,Kg,2023-02-04,precocinados
10287,OROWEAT pan de molde con pipas bolsa 590 gr ,pan,2.94,4.98,Kg,2023-02-04,molde
10288,BIMBO pan de molde artesano bolsa 550 gr ,pan,2.69,4.89,Kg,2023-02-04,molde
10289,GALLINA BLANCA fideos orientales yakisoba sobre 93 gr,internacional,1.29,13.87,Kg,2023-02-04,oriental
10290,DIA SELECCIÓN MUNDIAL queso roquefort cuña 100 gr ,huevos_lacteos_derivados,1.94,19.4,Kg,2023-02-04,quesos
10291,VARTA pila botón CR2032 blíster 2 uds,cuidado_higiene_hogar,3.39,1.7,ud,2023-02-04,bazar
10292,DIA NATURMUNDO almendras al natural con piel bolsa 200 gr ,snacks,2.78,13.9,Kg,2023-02-04,aperitivos
10293,DIA TEMPTATION chocolate con leche sin lactosa tableta 100 gr ,snacks,1.59,15.9,Kg,2023-02-04,bombones
10294,NIVEA agua micelar piel normal bote 400 ml,cuidado_higiene_personal,3.69,9.23,l,2023-02-04,facial
10295,OVONATUR claras de huevo pasteurizadas botella 500 ml,cuidado_higiene_personal,1.95,3.9,l,2023-02-04,dieteticos
10296,HS champú anticaspa citrus fresh cabello graso bote 510 ml,cuidado_higiene_personal,5.99,11.75,l,2023-02-04,cabello
10297,DANONE DANONINO fresa para llevar pouch 4 unidades 70 gr ,huevos_lacteos_derivados,2.49,8.89,Kg,2023-02-04,yogures
10298,NAVIDUL jamón curado en lonchas sobre 138 gr,huevos_lacteos_derivados,2.99,21.67,Kg,2023-02-04,quesos
10299,DIA LACTEA yogur natural azucarado sin lactosa pack 4 unidades 125 gr,huevos_lacteos_derivados,1.59,3.18,Kg,2023-02-04,yogures
10300,DIA galletas mini cookies caja 160 gr ,desayunos,1.29,8.06,Kg,2023-02-04,galletas
10301,FRUCTIS mascarilla hidra rizos cabello rizo u ondulado tarro 300 ml,cuidado_higiene_personal,4.99,16.63,l,2023-02-04,cabello
10302,FRUCTIS mascarilla adios daños repara y fortifica tarro 300 ml,cuidado_higiene_personal,4.99,16.63,l,2023-02-04,cabello
10303,COLACAO batido shake vaso 200 ml ,huevos_lacteos_derivados,1.35,6.75,l,2023-02-04,leche
10304,ORTIZ pan tostado multicereales paquete 288 gr ,pan,2.49,8.65,Kg,2023-02-04,pan_tostado
10305,L'OR café sontuoso caja 10 cápsulas,desayunos,4.05,0.4,ud,2023-02-04,cafe
10306,L'OR café fortissimo caja 10 cápsulas,desayunos,4.05,0.4,ud,2023-02-04,cafe
10307,L'OR café ristretto descafeinado caja 10 cápsulas,desayunos,4.05,0.4,ud,2023-02-04,cafe
10308,L'OR café onyx caja 10 cápsulas,desayunos,4.05,0.4,ud,2023-02-04,cafe
10309,L'OR café Colombia caja 10 cápsulas,desayunos,4.05,0.4,ud,2023-02-04,cafe
10310,L'OR café ristretto caja 10 cápsulas,desayunos,4.05,0.4,ud,2023-02-04,cafe
10311,"HEINEKEN cerveza 0,0% alcohol lata 33 cl ",alcoholicas,0.85,2.58,l,2023-02-04,cervezas
10312,VEET Easy gelwax bandas de cera depilatoria piel normal caja 20 uds,cuidado_higiene_personal,6.99,0.35,ud,2023-02-04,depilacion
10313,BONTE protege slips normal caja 60 uds,cuidado_higiene_personal,1.98,1.98,ud,2023-02-04,intimo
10314,SMINT caramelos comprimidos menta intensa sin azúcar lata 42 gr,snacks,2.19,52.14,Kg,2023-02-04,golosinas
10315,TIGEX peine y cepillo infantil envase 1 ud (diferentes colores),bebe,4.29,4.29,ud,2023-02-04,higiene
10316,TIGEX biberón multiflow cuello ancho 300 ml (modelo aleatorio),bebe,6.75,6.75,ud,2023-02-04,higiene
10317,NAVIDUL taquitos de jamón para cocinar envase 120 gr ,huevos_lacteos_derivados,2.0,16.67,Kg,2023-02-04,quesos
10318,HERO Baby Solo verduras de la huerta con pollo y arroz 100% ecológica tarrito 190 gr,bebe,2.49,13.11,Kg,2023-02-04,alimentacion
10319,"HERO Baby Solo pera, plátano y naranja 100% ecológica pouch 100 gr",bebe,1.49,14.9,Kg,2023-02-04,alimentacion
10320,DIA altramuces extra frasco 440 gr ,snacks,1.45,3.3,Kg,2023-02-04,aperitivos
10321,LANJARON agua mineral natural botella tapón sport 33 cl,bebidas,0.53,1.61,l,2023-02-04,agua
10322,POLENGHI zumo de limón concentrado botella 200 ml,despensa,1.03,5.15,l,2023-02-04,vinagre
10323,ZESPRI kiwi gold bandeja 500 gr,verduleria,3.35,6.7,Kg,2023-02-04,fruta
10324,EVAX Liberty compresa super con alas caja 10 uds,cuidado_higiene_personal,3.11,0.31,ud,2023-02-04,intimo
10325,EVAX Liberty compresa normal con alas caja 12 uds,cuidado_higiene_personal,3.11,0.26,ud,2023-02-04,intimo
10326,GARNIER Skinactive agua micelar en aceite bote 400 ml,cuidado_higiene_personal,5.49,13.73,l,2023-02-04,facial
10327,NATURAL HONEY gel de ducha coco formato viaje bote 75 ml,cuidado_higiene_personal,1.1,14.67,l,2023-02-04,gel_jabones
10328,NATURAL HONEY aceite corporal bb piel perfecta formato viaje bote 100 ml,cuidado_higiene_personal,1.5,15.0,l,2023-02-04,corporal
10329,ULTIMA Nature alimento para gatos adultos con pollo bolsa 1.25 Kg,mascotas,10.45,8.36,Kg,2023-02-04,gatos
10330,"MAHOU cerveza tostada 0,0% alcohol lata 33 cl ",alcoholicas,0.79,2.39,l,2023-02-04,cervezas
10331,BONTE tampón con aplicador classic normal caja 40 uds,cuidado_higiene_personal,2.79,0.07,ud,2023-02-04,intimo
10332,AS alimento para perros alta energía rico en pollo con arroz bolsa 12 Kg,mascotas,17.39,1.45,Kg,2023-02-04,perros
10333,SPONTEX guantes desechables talla S caja 20 uds,cuidado_higiene_hogar,2.35,0.12,ud,2023-02-04,limpieza
10334,SPONTEX guantes desechables talla M caja 20 uds,cuidado_higiene_hogar,2.35,0.12,ud,2023-02-04,limpieza
10335,POM'BEL smoothie frutal envase 210 ml,bebidas,1.49,7.1,l,2023-02-04,zumos
10336,UBAGO concha fina al natural lata 55 gr ,despensa,2.29,41.64,Kg,2023-02-04,conservas
10337,L'OREAL Revitalift laser X3 crema de noche antiarrugas intensiva tarro 50 ml,cuidado_higiene_personal,19.95,399.0,l,2023-02-04,facial
10338,BONTE toallitas para bebés con tendencia atópica envase 64 uds,bebe,1.85,1.85,ud,2023-02-04,higiene
10339,BONTE toallitas higiene corporal grandes para adultos envase 60 uds,cuidado_higiene_personal,3.99,0.07,ud,2023-02-04,intimo
10340,GOURMET Mon petit alimento para gatos con atún/salmón/trucha caja 6 x 50 gr,mascotas,2.85,9.5,Kg,2023-02-04,gatos
10341,AJAX limpiador pino botella 1.25 lt,cuidado_higiene_hogar,2.69,2.15,l,2023-02-04,hogar
10342,DUREX Play lubricante íntimo fresa pleasure gel bote 50 ml,cuidado_higiene_personal,9.45,189.0,l,2023-02-04,intimo
10343,GLADE BY BRISE ambientador sense&spray lavanda recambio 2 uds,cuidado_higiene_hogar,4.99,2.5,ud,2023-02-04,ambientadores_insecticidas
10344,NESTLE Yogolino de plátano pouch 100 gr,bebe,1.39,13.9,Kg,2023-02-04,alimentacion
10345,NESTLE Yogolino de fresa y manzana pouch 100 gr,bebe,1.39,13.9,Kg,2023-02-04,alimentacion
10346,DIA té rojo con un toque de ciruela y anís estuche 25 bolsitas,desayunos,1.25,0.05,ud,2023-02-04,infusiones
10347,PURINA Beyond alimento húmedo para gatos rico en pollo 85 gr,mascotas,1.29,15.18,Kg,2023-02-04,gatos
10348,PURINA Beyond alimento húmedo para gatos rico en salmón 85 gr,mascotas,1.29,15.18,Kg,2023-02-04,gatos
10349,DIA infusión menta poleo estuche 25 bolsitas,desayunos,0.8,0.8,ud,2023-02-04,infusiones
10350,EL AGUILA cerveza lager sin filtrar botella 33 cl,alcoholicas,0.99,3.0,l,2023-02-04,cervezas
10351,RAID insecticida eléctrico antimosquitos recambio 1 ud,cuidado_higiene_hogar,3.99,3.99,ud,2023-02-04,ambientadores_insecticidas
10352,ELPOZO salchichas king de pavo envase 330 gr,carniceria,2.25,6.82,Kg,2023-02-04,embutidos
10353,DIA SNACK MANIAC patatas fritas sabor huevo frito bolsa 130 gr,snacks,1.45,11.15,Kg,2023-02-04,aperitivos
10354,NESTLE Naturnes yogur natural bio pack 4 unidades 90 gr,bebe,2.99,8.31,Kg,2023-02-04,alimentacion
10355,BONTE preservativos sensitive up caja 3 uds,cuidado_higiene_personal,0.99,0.99,ud,2023-02-04,intimo
10356,JOHNSON´S Cottontouch loción hidratante 24h cara y cuerpo dosificador 500 ml,bebe,4.79,9.58,l,2023-02-04,higiene
10357,PONY malta lata 33 cl,bebidas,1.19,3.61,l,2023-02-04,refrescos
10358,JOHNSON´S champú gotas de fuerza bote 500 ml,bebe,3.69,7.38,l,2023-02-04,higiene
10359,ESTRELLA lejía en pastillas bote 32 uds,cuidado_higiene_hogar,3.99,0.12,ud,2023-02-04,hogar
10360,JOHNSON´S aceite aloe vera bote 500 ml,bebe,3.7,7.4,l,2023-02-04,higiene
10361,JOHNSON´S Baby champú bote 500 ml,bebe,3.79,7.58,l,2023-02-04,higiene
10362,JOHNSON´S gel de baño dulces sueños dosificador 750 ml,bebe,3.99,5.32,l,2023-02-04,higiene
10363,RED BULL bebida energética sin azúcar pack 4 latas 25 cl,bebidas,4.99,4.99,l,2023-02-04,isotonicas_energeticas
10364,DIA SNACK MANIAC bolitas de queso bolsa 85 gr,snacks,0.95,11.18,Kg,2023-02-04,aperitivos
10365,ROYAL gelatina sabor fresa light pack 4 unidades 100 gr,huevos_lacteos_derivados,1.79,4.48,Kg,2023-02-04,postres
10366,DODONI queso feta griego D.O.P. envase 200 gr,huevos_lacteos_derivados,3.45,17.25,Kg,2023-02-04,quesos
10367,DIA PATATAS UNIDAS patatas bravas prefritas bolsa 750 gr,congelados,1.91,2.55,Kg,2023-02-04,vegetales_cong
10368,FAUSTINO RIVERO vino blanco afrutado botella 75 cl,alcoholicas,4.25,5.67,l,2023-02-04,destilados_licores
10369,NESTLE chocolate negro 85% tableta 120 gr,snacks,2.15,17.92,Kg,2023-02-04,bombones
10370,RED BULL bebida energética zero lata 25 cl,bebidas,1.49,5.96,l,2023-02-04,isotonicas_energeticas
10371,DIA EL CENCERRO queso tierno cuña 300 gr,huevos_lacteos_derivados,3.16,10.53,Kg,2023-02-04,quesos
10372,DIA EL CENCERRO queso curado cuña 300 gr,huevos_lacteos_derivados,3.74,12.47,Kg,2023-02-04,quesos
10373,MONSTER bebida energética mango loco lata 50 cl,bebidas,1.7,3.4,l,2023-02-04,isotonicas_energeticas
10374,SANEX loción corporal calmante atopiderm dosificador 360 ml,cuidado_higiene_personal,5.29,14.69,l,2023-02-04,corporal
10375,HARIBO Favoritos golosinas recubiertos de azúcar bolsa 250 gr,snacks,2.09,8.36,Kg,2023-02-04,golosinas
10376,HARIBO Favoritos golosinas pica bolsa 250 gr,snacks,2.09,8.36,Kg,2023-02-04,golosinas
10377,HARIBO golosinas funky mix bolsa 250 gr,snacks,2.09,8.36,Kg,2023-02-04,golosinas
10378,COCA-COLA zero pack 6 latas 20 cl,bebidas,4.38,3.65,l,2023-02-04,refrescos
10379,SNICKERS barritas de chocolate con caramelo y cacahuetes bolsa 3 uds 150 gr,snacks,2.39,15.93,Kg,2023-02-04,bombones
10380,TWIX barritas de chocolate rellenas de caramelo y galleta bolsa 3 uds 150 gr,snacks,2.39,15.93,Kg,2023-02-04,bombones
10381,DIA NATURMUNDO orejón de albaricoque tarrina 200 gr,snacks,2.98,14.9,Kg,2023-02-04,aperitivos
10382,DIA AL PUNTO croquetas de marisco bolsa 350 gr,congelados,2.49,7.11,Kg,2023-02-04,precocinados_cong
10383,HARIBO golosinas ositos recubiertos de azúcar bolsa 250 gr,snacks,2.09,8.36,Kg,2023-02-04,golosinas
10384,DIA SELECCIÓN MUNDIAL queso gouda holandés sin lactosa en lonchas sobre 200 gr,huevos_lacteos_derivados,2.88,14.4,Kg,2023-02-04,quesos
10385,DIA EL CENCERRO queso de oveja semicurado lonchas envase 200 gr,huevos_lacteos_derivados,2.88,14.4,Kg,2023-02-04,quesos
10386,SELECCIÓN DE DIA solomillos de pollo empanados bandeja (peso aprox. 715 gr),carniceria,6.79,9.49,Kg,2023-02-04,aves
10387,VALIO Profeel batido de chocolate con proteínas botella 250 ml,huevos_lacteos_derivados,2.25,8.65,Kg,2023-02-04,leche
10388,POMPADOUR infusión quema-grasas estuche 20 bolsitas,desayunos,2.75,0.14,ud,2023-02-04,infusiones
10389,LA TOJA gel de ducha agua de coco y té verde bote 550 ml,cuidado_higiene_personal,2.99,5.44,l,2023-02-04,gel_jabones
10390,PANTENE laca fijación ultra fuerte spray 250 ml,cuidado_higiene_personal,3.99,15.96,l,2023-02-04,cabello
10391,SCHWEPPES tónica pink lata 33 cl,bebidas,0.89,2.7,l,2023-02-04,refrescos
10392,WERTHER`S Original caramelos de nata bolsa 135 gr,snacks,1.9,14.07,Kg,2023-02-04,golosinas
10393,STARBUCKS café espresso ristretto caja 10 cápsulas 57 gr,desayunos,3.99,0.4,ud,2023-02-04,cafe
10394,BONDUELLE edamame pack 2 latas x 80 gr,despensa,2.39,14.94,Kg,2023-02-04,conservas
10395,HORNIMANS cúrcuma con té matcha estuche 20 bolsitas,desayunos,2.79,0.14,ud,2023-02-04,infusiones
10396,DIA MARI MARINERA bonito en escabeche lata 73 gr,despensa,1.85,25.34,Kg,2023-02-04,conservas
10397,DIA MARI MARINERA atún en aceite de girasol pack 3 latas de 52 gr,despensa,2.1,13.46,Kg,2023-02-04,conservas
10398,DIA SELECCIÓN MUNDIAL queso cheddar irlandés en lonchas envase 200 gr,huevos_lacteos_derivados,2.39,11.95,Kg,2023-02-04,quesos
10399,ESGIR cocktail de picatostes con aceite de oliva SIN GLUTEN bolsa 70 gr,pan,1.05,15.0,Kg,2023-02-04,pan
10400,DIA AL PUNTO pollo asado entero bandeja 900 gr,precocinados,5.59,6.21,Kg,2023-02-04,precocinados
10401,DIA SELECCIÓN MUNDIAL queso edam en lonchas envase 240 gr,huevos_lacteos_derivados,2.05,8.54,Kg,2023-02-04,quesos
10402,DIA MARI MARINERA atún claro en aceite de oliva bajo en sal pack 3 latas de 60 gr,despensa,2.69,14.94,Kg,2023-02-04,conservas
10403,DANONE OIKOS yogur griego con fresas pack 4 unidades 110 gr,huevos_lacteos_derivados,2.69,6.11,Kg,2023-02-04,yogures
10404,DANONE OIKOS yogur griego stracciatella pack 4 unidades 110 gr,huevos_lacteos_derivados,2.69,6.11,Kg,2023-02-04,yogures
10405,DIA MARI MARINERA atún claro en escabeche pack 6 latas de 60 gr,despensa,4.75,13.19,Kg,2023-02-04,conservas
10406,DIA AL PUNTO pizza barbacoa envase 425 gr,precocinados,2.49,5.86,Kg,2023-02-04,precocinados
10407,DIA VEGECAMPO judías verdes redondas bolsa 1 Kg,congelados,1.43,1.43,Kg,2023-02-04,vegetales_cong
10408,DIA VEGECAMPO coliflor bolsa 1 Kg,congelados,1.82,1.82,Kg,2023-02-04,vegetales_cong
10409,DIA VEGECAMPO guisantes bolsa 1 Kg,congelados,1.63,1.63,Kg,2023-02-04,vegetales_cong
10410,DIA MARI MARINERA atún claro al natural pack 3 latas de 60 gr,despensa,2.69,14.94,Kg,2023-02-04,conservas
10411,DIA VEGECAMPO judías verdes planas bolsa 1 Kg,congelados,1.43,1.43,Kg,2023-02-04,vegetales_cong
10412,DIA AL PUNTO tallarines a la carbonara bandeja 250 gr,precocinados,2.29,9.16,Kg,2023-02-04,precocinados
10413,DIA AL PUNTO macarrones con chorizo bandeja 250 gr,precocinados,2.29,9.16,Kg,2023-02-04,precocinados
10414,DIA AL PUNTO paella mixta bandeja 320 gr,precocinados,3.29,10.28,Kg,2023-02-04,precocinados
10415,DIA AL PUNTO arroz tres delicias bandeja 320 gr,precocinados,2.49,7.78,Kg,2023-02-04,precocinados
10416,DIA MARI MARINERA filetes de atún claro en aceite de oliva frasco 140 gr,despensa,3.95,28.21,Kg,2023-02-04,conservas
10417,DIA VEGECAMPO brócoli bolsa 900 gr,congelados,1.82,2.02,Kg,2023-02-04,vegetales_cong
